epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,835.827,0.8502,0.64048,1.16755,0.88712,0.34973,0.38741,0.26232,1.19511,0.94816,1.4661,0.00045285,0.00045285,0.00045285
71,847.392,0.84607,0.63839,1.1672,0.75057,0.34375,0.39088,0.26308,1.306,0.95532,1.55301,0.000438703,0.000438703,0.000438703
72,859.117,0.86256,0.64467,1.17645,0.77312,0.33854,0.39465,0.27091,1.25218,0.94521,1.54955,0.000424556,0.000424556,0.000424556
73,870.745,0.80978,0.60553,1.13711,0.71152,0.3508,0.37415,0.2748,1.16595,0.90857,1.45449,0.000410409,0.000410409,0.000410409
74,882.396,0.8312,0.62245,1.14914,0.78859,0.35197,0.397,0.27906,1.15011,0.90503,1.45719,0.000396262,0.000396262,0.000396262
75,893.97,0.82385,0.61922,1.15179,0.91654,0.33333,0.39001,0.27683,1.17518,0.91826,1.4545,0.000382115,0.000382115,0.000382115
76,905.532,0.82218,0.61055,1.14316,0.85683,0.34375,0.4125,0.27559,1.22566,0.99356,1.48291,0.000367967,0.000367967,0.000367967
77,917.083,0.80417,0.59949,1.13991,0.87622,0.34549,0.38669,0.26794,1.21924,1.00464,1.49611,0.00035382,0.00035382,0.00035382
78,928.592,0.78974,0.5984,1.12623,0.87318,0.33333,0.40393,0.28411,1.15339,0.92736,1.46759,0.000339673,0.000339673,0.000339673
79,940.072,0.7936,0.58028,1.13786,0.86927,0.31115,0.37888,0.26236,1.21816,0.97939,1.51453,0.000325526,0.000325526,0.000325526
80,951.643,0.79426,0.59072,1.1347,0.77623,0.32971,0.39154,0.28082,1.10408,0.93589,1.41367,0.000311379,0.000311379,0.000311379
81,963.1,0.77851,0.56935,1.11247,0.90877,0.34435,0.39071,0.26757,1.22529,0.88008,1.51464,0.000297232,0.000297232,0.000297232
82,974.871,0.77988,0.57262,1.12041,0.89349,0.33266,0.44178,0.30688,1.10891,0.86458,1.40666,0.000283085,0.000283085,0.000283085
83,986.498,0.77085,0.55914,1.11175,0.84652,0.32339,0.40365,0.28354,1.16832,0.88139,1.46769,0.000268938,0.000268938,0.000268938
84,998.259,0.77203,0.57533,1.11812,0.94647,0.34896,0.42053,0.28946,1.10889,0.84664,1.45956,0.000254791,0.000254791,0.000254791
85,1009.88,0.7668,0.56559,1.1074,0.9282,0.36306,0.4085,0.29075,1.17973,0.90431,1.50925,0.000240644,0.000240644,0.000240644
86,1021.4,0.7649,0.55974,1.11436,0.89879,0.36837,0.39533,0.28119,1.19428,0.95129,1.46729,0.000226497,0.000226497,0.000226497
87,1032.86,0.75701,0.54563,1.10157,0.85257,0.35938,0.37578,0.27053,1.15477,0.95692,1.45159,0.000212349,0.000212349,0.000212349
88,1044.5,0.75423,0.54758,1.0991,0.95628,0.33333,0.3943,0.27136,1.23887,0.88136,1.53077,0.000198202,0.000198202,0.000198202
89,1056.07,0.74919,0.54605,1.09471,0.89102,0.34905,0.4129,0.27519,1.21705,0.85303,1.52574,0.000184055,0.000184055,0.000184055
90,1067.48,0.74609,0.54916,1.10247,0.86828,0.33627,0.41689,0.29712,1.21228,0.88089,1.53722,0.000169908,0.000169908,0.000169908
91,1080.67,0.58428,0.38917,0.98625,0.84033,0.43838,0.44416,0.29529,1.15724,0.85959,1.47278,0.000155761,0.000155761,0.000155761
92,1092.11,0.57749,0.37019,0.97827,0.48824,0.44534,0.4509,0.29671,1.12143,0.90235,1.46428,0.000141614,0.000141614,0.000141614
93,1103.53,0.56161,0.36178,0.96538,0.83196,0.33854,0.38757,0.29196,1.10722,0.91241,1.47217,0.000127467,0.000127467,0.000127467
94,1115.04,0.55454,0.36066,0.97289,0.7676,0.36458,0.39201,0.28898,1.13556,0.877,1.52111,0.00011332,0.00011332,0.00011332
95,1126.53,0.53615,0.34925,0.95331,0.78631,0.35417,0.39449,0.28772,1.16487,0.90302,1.55458,9.91726e-05,9.91726e-05,9.91726e-05
96,1138.12,0.53194,0.34661,0.95677,0.85792,0.33854,0.39221,0.29489,1.11699,0.8801,1.50646,8.50255e-05,8.50255e-05,8.50255e-05
97,1149.54,0.54109,0.35039,0.97043,0.83413,0.34117,0.3983,0.29707,1.11456,0.85261,1.50299,7.08784e-05,7.08784e-05,7.08784e-05
98,1160.9,0.52006,0.33272,0.95221,0.89222,0.3489,0.42316,0.30604,1.10754,0.85088,1.4916,5.67313e-05,5.67313e-05,5.67313e-05
99,1172.52,0.52448,0.33305,0.95699,0.89607,0.33854,0.42075,0.29779,1.12454,0.90747,1.527,4.25842e-05,4.25842e-05,4.25842e-05
100,1183.87,0.52209,0.33283,0.95633,0.83059,0.44613,0.44574,0.30143,1.11652,0.9079,1.51755,2.84371e-05,2.84371e-05,2.84371e-05
